Google Documents,理財幫手AndroMoney,2026/09/17,,,,,,,,,,,,
Id,幣別,金額,分類,子分類,日期,付款(轉出),收款(轉入),備註,Periodic,專案,商家(公司),uid,時間,status
1534,TWD,1753,休閒娛樂,旅行遊玩,20260805,信用卡,,,,永豐,,8802EF5DBE3E4E54BF40F097BFD3FEB3,0,
1535,TWD,1485,休閒娛樂,旅行遊玩,20260805,信用卡,,,,永豐,,224F77FEE5A94EEB9C6737ABF5BAD3DF,0,
1536,TWD,6180,休閒娛樂,旅行遊玩,20260805,信用卡,,,,永豐,,0E5EF1E474C04737A0EB9FE4F46711AC,0,
1537,TWD,1031,休閒娛樂,旅行遊玩,20260805,信用卡,,,,永豐,,8C3D88ED98234C4F85DFDADDF4C51FBE,0,
1538,TWD,2749,休閒娛樂,旅行遊玩,20260806,信用卡,,,,永豐,,B76B7441F4B24EC090235128D93EB23A,0,
1539,TWD,18961,休閒娛樂,旅行遊玩,20260806,信用卡,,,,永豐,,DDEDACD387154731B8AD39A9AFEAE984,0,
1540,TWD,5408,休閒娛樂,旅行遊玩,20260806,信用卡,,,,永豐,,D6BEAE929E7A4D12A66392575926B37F,0,
1541,TWD,1615,休閒娛樂,旅行遊玩,20260806,信用卡,,,,永豐,,C03123FC90B04FB6A1EA1AD2FBBFEA35,0,
1542,TWD,1024,休閒娛樂,旅行遊玩,20260807,信用卡,,,,永豐,,3C92C99D7118441FA8AE6B5ADEAD7037,0,
1543,TWD,1848,休閒娛樂,旅行遊玩,20260807,信用卡,,,,永豐,,EFCB97047C0746CEB2CCE503A1D59BBC,0,
1544,TWD,1210,休閒娛樂,旅行遊玩,20260807,信用卡,,,,永豐,,A91CEB03D83B44C1849A5D7475C3E438,0,
1545,TWD,3633,休閒娛樂,旅行遊玩,20260807,信用卡,,,,永豐,,ECE013EF5D6E490593EC94E69882288A,0,
1546,TWD,2258,休閒娛樂,旅行遊玩,20260807,信用卡,,,,永豐,,7C43D565896246ABB8AB797C485EDF5C,0,
1547,TWD,1024,休閒娛樂,旅行遊玩,20260807,信用卡,,,,永豐,,08CE553211D54B03BBA7509C3EA1D571,0,
1548,TWD,2434,休閒娛樂,旅行遊玩,20260807,信用卡,,,,永豐,,B567A333AA044631B6D2EDF8E60A63ED,0,
1549,TWD,4657,休閒娛樂,旅行遊玩,20260809,信用卡,,,,永豐,,224D2111A09A47BCAA9CC769AABEB86E,0,
1550,TWD,345975,休閒娛樂,旅行遊玩,20260725,信用卡,,,,永豐,,89381562C34A46ADBF205CBAACB6E50C,0,
1551,TWD,1531,汽機車,油錢,20260813,信用卡,,,,永豐,,55AD3236B5984228A0987862343FB23B,0,
1552,TWD,1088,醫療保健,健身,20260814,信用卡,,,,永豐,,28B0CD4796DE45CE81E643B650FB08E1,0,
1553,TWD,11840,休閒娛樂,旅行遊玩,20260816,信用卡,,,,永豐,,65465567F5EF49409E316312C099BD1B,0,
1554,TWD,70000,休閒娛樂,旅行遊玩,20260819,信用卡,,,,永豐,,93744CF6F2FE405DAAA92B5F81A5F11F,0,
1555,TWD,3200,稅務捐款,慈善捐款,20260820,信用卡,,,,富邦,,4C7FCA24BEE34F9FB43535F07F773DD3,0,
1556,TWD,4102,居家生活,電費,20260820,現金,,,,,,0B780DB8FF9C402ABFEDEDF8EE163F61,0,
1557,TWD,10000,餐飲食品,cash,20260821,現金,,,,,,7A6944C95B214700BDCE984903E34CFB,0,
1558,TWD,500000,居家生活,房地產,20260823,現金,,,,,,F108FF25B0794795BA39571A81F65EB8,0,
1559,TWD,8288,休閒娛樂,旅行遊玩,20260824,信用卡,,,,永豐,,7F236159FF534B808E8F7518D63879F5,0,
1560,TWD,2070,汽機車,油錢,20260827,信用卡,,,,永豐,,B31D4E92BB3D4D4EBBF3E8B8B20DD4E2,0,
1561,TWD,1739,餐飲食品,食材,20260829,信用卡,,,,永豐,,2112BBDFB5AF4CB4A6599B477847769F,0,
1562,TWD,1500,稅務捐款,慈善捐款,20260902,信用卡,,,,富邦,,6FFCB883295741E0AA9327DA87116DD3,0,
1563,TWD,1500,稅務捐款,慈善捐款,20260903,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20260903,,0
1564,TWD,100000,餐飲食品,Wife,20260903,現金,,,,,,01E8E89C65A5491BAC8FC0B33F074074,0,
1565,TWD,10000,餐飲食品,cash,20260905,現金,,,,,,063A420331794B0AA3C4ACC0C17ED72C,0,
1566,TWD,2769,餐飲食品,食材,20260905,信用卡,,,,永豐,,DE68744248D34014A6883CDB607BF439,0,
1567,TWD,33816,汽機車,維修保養,20260905,信用卡,,,,永豐,,84924819C20E47F383ED16DBBC6AAC44,0,
1568,TWD,12663,餐飲食品,食材,20260905,信用卡,,,,富邦,,186F8F1A13F04A05882C19F699EA0A04,0,
1569,TWD,40000,教育學習,學雜費,20260906,現金,,,,,,B72D816E5616474B942511F301CDE078,0,
1570,TWD,7000,餐飲食品,晚餐,20260909,現金,,,,,,05745E94D8F84DCB8FF6CA38743BD7FF,0,
1571,TWD,2168,汽機車,油錢,20260913,信用卡,,,,永豐,,4F9B8B79BD584B58AD17B317B6250254,0,
1572,TWD,7756,餐飲食品,晚餐,20260913,信用卡,,,,永豐,,60E327520EE842718651B09CE284C59C,0,
1573,TWD,1088,醫療保健,健身,20260913,信用卡,,,,永豐,,C021325724A447F98C086B258CD36230,0,
1574,TWD,25399,餐飲食品,晚餐,20260914,信用卡,,,,永豐,,CC450185ECEA4844872FD510B704EA8B,0,0
